Grid_ID,lon,lat
610,28.329999998834953,41.4899999305701
611,28.32999999882312,41.509999930245165
612,28.34999999922514,40.809999941350284
613,28.349999999213168,40.82999994104016
614,28.34999999920119,40.84999994072958
615,28.349999999189215,40.86999994041857
616,28.34999999917724,40.88999994010717
617,28.349999999165263,40.90999993979529
618,28.349999999153283,40.92999993948301
619,28.349999999141303,40.94999993917028
620,28.34999999912932,40.969999938857114
621,28.34999999911734,40.98999993854353
622,28.349999999105357,41.009999938229505
623,28.34999999909337,41.029999937915036
624,28.349999999081387,41.04999993760016
625,28.349999999069396,41.06999993728483
626,28.349999999057413,41.089999936969065
627,28.349999999045426,41.10999993665288
628,28.349999999033432,41.12999993633627
629,28.349999999021442,41.1499999360192
630,28.34999999900945,41.1699999357017
631,28.349999998997458,41.18999993538377
632,28.349999998985464,41.20999993506539
633,28.349999998973466,41.22999993474658
634,28.349999998961472,41.24999993442736
635,28.34999999894947,41.269999934107666
636,28.349999998937474,41.28999993378755
637,28.349999998925473,41.30999993346698
638,28.349999998913475,41.329999933146
639,28.349999998901474,41.349999932824566
640,28.34999999888947,41.369999932502694
641,28.349999998877465,41.389999932180395
642,28.349999998865464,41.40999993185762
643,28.349999998853452,41.429999931534454
644,28.349999998841447,41.44999993121083
645,28.349999998829443,41.46999993088675
646,28.349999998817434,41.489999930562256
647,28.349999998805423,41.50999993023729
648,28.36999999921366,40.80999994134243
649,28.369999999201514,40.8299999410323
650,28.36999999918936,40.84999994072172
651,28.369999999177207,40.869999940410736
652,28.369999999165053,40.889999940099294
653,28.369999999152903,40.909999939787426
654,28.369999999140738,40.92999993947513
655,28.369999999128584,40.949999939162396
656,28.369999999116427,40.96999993884924
657,28.369999999104262,40.98999993853565
658,28.369999999092105,41.009999938221625
659,28.36999999907994,41.02999993790716
660,28.36999999906778,41.04999993759228
661,28.369999999055615,41.06999993727694
662,28.369999999043447,41.08999993696116
663,28.369999999031283,41.10999993664498
664,28.369999999019115,41.12999993632835
665,28.369999999006946,41.14999993601129
666,28.36999999899478,41.1699999356938
667,28.369999998982603,41.189999935375845
668,28.36999999897043,41.20999993505748
669,28.36999999895826,41.22999993473867
670,28.369999998946085,41.24999993441942
671,28.36999999893391,41.26999993409974
672,28.369999998921735,41.289999933779605
673,28.369999998909556,41.30999993345905
674,28.369999998897377,41.32999993313805
675,28.3699999988852,41.34999993281662
676,28.36999999887302,41.369999932494764
677,28.369999998860838,41.389999932172444
678,28.369999998848655,41.40999993184969
679,28.36999999883647,41.4299999315265
680,28.36999999882429,41.449999931202846
681,28.3699999988121,41.46999993087879
682,28.369999998799916,41.48999993055428
683,28.36999999878773,41.509999930229334
684,28.389999999202185,40.80999994133447
685,28.389999999189858,40.82999994102431
686,28.389999999177526,40.84999994071375
687,28.389999999165198,40.86999994040274
688,28.389999999152867,40.8899999400913
689,28.389999999140535,40.90999993977944
690,28.3899999991282,40.92999993946715
691,28.389999999115865,40.94999993915441
692,28.389999999103527,40.96999993884125
693,28.38999999909119,40.989999938527646
694,28.389999999078853,41.00999993821361
695,28.389999999066514,41.02999993789916
696,28.389999999054172,41.04999993758427
697,28.38999999904183,41.06999993726893
698,28.389999999029488,41.089999936953156
699,28.389999999017146,41.10999993663695
700,28.389999999004797,41.12999993632032
701,28.38999999899245,41.14999993600326
702,28.389999998980105,41.16999993568575
703,28.389999998967756,41.189999935367794
704,28.389999998955403,41.20999993504944
705,28.389999998943058,41.22999993473061
706,28.389999998930705,41.249999934411385
707,28.38999999891835,41.269999934091686
708,28.389999998905996,41.28999993377156
