latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
41.02125,28.55395,304.79,0.59,0.7,2012-07-09,0105,N,VIIRS,n,2,288.02,1.57,N,2
41.01933,28.55609,338.4,0.41,0.37,2012-07-09,1048,N,VIIRS,n,2,306.19,4.04,D,2
41.02011,28.55656,318.3,0.43,0.62,2012-07-09,2306,N,VIIRS,n,2,293.44,1.68,N,2
41.0207,28.55683,321.71,0.35,0.57,2012-07-10,0046,N,VIIRS,n,2,293.5,1.94,N,2
41.02017,28.55484,332.53,0.42,0.45,2012-07-10,1029,N,VIIRS,l,2,304.4,5.92,D,2
41.02378,28.55697,302.77,0.76,0.77,2012-07-10,2247,N,VIIRS,n,2,288.08,1.42,N,2
41.02433,28.55607,301.92,0.76,0.77,2012-07-10,2247,N,VIIRS,n,2,288,1.71,N,2
40.80026,29.53041,304.55,0.46,0.47,2012-07-11,0028,N,VIIRS,n,2,290.03,0.71,N,0
41.02258,28.55962,304.16,0.41,0.45,2012-07-11,0028,N,VIIRS,n,2,291.79,0.93,N,2
41.01964,28.55314,309.09,0.41,0.45,2012-07-11,0028,N,VIIRS,n,2,291.21,0.93,N,2
41.01857,28.55802,305.25,0.41,0.45,2012-07-11,0028,N,VIIRS,n,2,291.21,0.93,N,2
41.02124,28.5557,319.44,0.41,0.45,2012-07-11,0028,N,VIIRS,n,2,292.66,2.52,N,2
41.02089,28.5542,330.25,0.43,0.62,2012-07-11,1151,N,VIIRS,l,2,300.97,3.73,D,2
41.02068,28.5563,327.74,0.41,0.37,2012-07-12,0009,N,VIIRS,n,2,296.2,3.18,N,2
41.01951,28.555,332.35,0.48,0.48,2012-07-12,1132,N,VIIRS,l,2,306.55,3.84,D,2
40.80021,29.37502,308.04,0.39,0.36,2012-07-12,2350,N,VIIRS,n,2,296.99,1.16,N,2
41.02043,28.55562,339.24,0.45,0.39,2012-07-13,1113,N,VIIRS,n,2,305.89,5.08,D,2
41.03149,28.87681,333.46,0.46,0.39,2012-07-13,1113,N,VIIRS,l,2,305.2,1.91,D,0
41.01969,28.5563,323.26,0.41,0.45,2012-07-13,2331,N,VIIRS,n,2,294.66,2.07,N,2
41.01865,28.55263,304.26,0.7,0.75,2012-07-14,0111,N,VIIRS,n,2,289.53,1.48,N,2
41.01934,28.55784,336.53,0.39,0.36,2012-07-14,1054,N,VIIRS,l,2,310.91,4.77,D,2
41.01963,28.5549,317.39,0.36,0.57,2012-07-14,2312,N,VIIRS,n,2,295.71,1.74,N,2
41.02169,28.55747,317.77,0.42,0.61,2012-07-15,0053,N,VIIRS,n,2,296.05,1.96,N,2
41.02354,28.55321,305.26,0.63,0.72,2012-07-15,2253,N,VIIRS,n,2,295.07,2.39,N,2
41.01945,28.55402,314.36,0.49,0.49,2012-07-16,0034,N,VIIRS,n,2,295.74,2.65,N,2
41.01875,28.55459,332.34,0.52,0.67,2012-07-16,1157,N,VIIRS,l,2,306.75,3.61,D,2
41.02173,28.55554,324.85,0.46,0.39,2012-07-17,0015,N,VIIRS,n,2,294.81,4.31,N,2
41.01871,28.55248,306.17,0.39,0.36,2012-07-17,2356,N,VIIRS,n,2,292.6,1.23,N,2
41.02132,28.5579,307.22,0.39,0.36,2012-07-17,2356,N,VIIRS,n,2,293.61,1.23,N,2
41.0971,29.03947,313.97,0.38,0.36,2012-07-17,2356,N,VIIRS,n,2,291.69,0.72,N,0
41.0978,29.03494,306.96,0.38,0.36,2012-07-17,2356,N,VIIRS,n,2,291.83,0.72,N,0
41.02012,28.55535,322.74,0.52,0.41,2012-07-18,2338,N,VIIRS,n,2,294.53,3.31,N,2
41.01529,28.7648,339.46,0.39,0.36,2012-07-19,1101,N,VIIRS,n,2,306.6,2.91,D,0
41.02147,28.55623,341.5,0.39,0.36,2012-07-19,1101,N,VIIRS,n,2,310.37,3.77,D,2
41.02267,28.55873,309.68,0.59,0.53,2012-07-19,2319,N,VIIRS,n,2,294.26,2.12,N,2
41.0191,28.55552,317.61,0.5,0.66,2012-07-20,0059,N,VIIRS,n,2,292.85,2.16,N,2
41.02361,28.55806,305.28,0.52,0.67,2012-07-20,2300,N,VIIRS,n,2,293.17,0.83,N,2
41.02105,28.5544,304.21,0.52,0.67,2012-07-20,2300,N,VIIRS,n,2,293.05,1.1,N,2
41.22174,28.64249,330.3,0.63,0.72,2012-07-21,1204,N,VIIRS,n,2,294.19,5.16,D,0
41.21996,28.6388,340.5,0.63,0.72,2012-07-21,1204,N,VIIRS,n,2,294.33,4.32,D,0
41.0216,28.55893,308.67,0.53,0.42,2012-07-22,0021,N,VIIRS,n,2,294.63,2.6,N,2
41.0199,28.55794,318.8,0.53,0.42,2012-07-22,0022,N,VIIRS,n,2,295.16,1.89,N,2
41.02095,28.55568,331.9,0.35,0.57,2012-07-22,1145,N,VIIRS,l,2,303.25,3.46,D,2
41.02295,28.55641,308.81,0.39,0.36,2012-07-23,0003,N,VIIRS,n,2,296.36,1.46,N,2
41.01966,28.55545,322.07,0.39,0.36,2012-07-23,0003,N,VIIRS,n,2,296.49,1.46,N,2
41.04799,29.08106,333.47,0.43,0.46,2012-07-23,1126,N,VIIRS,n,2,298.55,3.74,D,0
41.0472,29.08381,335.88,0.43,0.46,2012-07-23,1126,N,VIIRS,n,2,298.4,3.07,D,0
41.02066,28.55285,310.87,0.45,0.39,2012-07-23,2344,N,VIIRS,n,2,294.46,1.66,N,2
41.02002,28.55816,313.58,0.45,0.39,2012-07-23,2344,N,VIIRS,n,2,295.15,2.21,N,2
41.02027,28.55659,333.74,0.41,0.37,2012-07-24,1107,N,VIIRS,l,2,304.6,3.25,D,2
41.02091,28.55576,320.62,0.49,0.48,2012-07-24,2325,N,VIIRS,n,2,296.32,2.67,N,2
41.02174,28.55552,309.45,0.59,0.7,2012-07-25,0105,N,VIIRS,n,2,293.27,1.56,N,2
41.02041,28.55487,315.62,0.43,0.62,2012-07-25,2306,N,VIIRS,n,2,296.24,2.18,N,2
41.02033,28.55371,312.12,0.43,0.62,2012-07-25,2306,N,VIIRS,n,2,295.89,1.99,N,2
41.06982,28.72489,334.23,0.41,0.45,2012-07-26,1029,N,VIIRS,l,2,306.52,6.39,D,0
41.01963,28.55728,333.24,0.41,0.45,2012-07-26,1029,N,VIIRS,n,2,302.88,3.42,D,2
41.06071,28.72283,331.47,0.41,0.45,2012-07-26,1029,N,VIIRS,l,2,305.98,4.12,D,0
41.01912,28.55387,312.46,0.41,0.45,2012-07-27,0028,N,VIIRS,n,2,295.75,1.44,N,2
41.01812,28.55562,330.95,0.43,0.62,2012-07-27,1151,N,VIIRS,n,2,300.69,3.37,D,2
41.15337,28.30418,343.32,0.42,0.61,2012-07-27,1151,N,VIIRS,n,2,300.48,3.07,D,0
41.02002,28.55849,311.99,0.41,0.37,2012-07-28,0009,N,VIIRS,n,2,293.61,0.97,N,2
41.02192,28.55387,307.61,0.41,0.37,2012-07-28,2350,N,VIIRS,n,2,294.64,1.31,N,2
41.02126,28.55866,317.12,0.41,0.37,2012-07-28,2350,N,VIIRS,n,2,295.6,1.47,N,2
41.01971,28.55601,335.21,0.45,0.39,2012-07-29,1113,N,VIIRS,l,2,305.85,3.95,D,2
41.02026,28.55672,322.67,0.41,0.45,2012-07-29,2331,N,VIIRS,n,2,296,2.19,N,2
41.02142,28.55313,303.34,0.7,0.75,2012-07-30,0111,N,VIIRS,n,2,292.08,2.04,N,2
40.80209,29.37703,304.62,0.32,0.55,2012-07-30,2312,N,VIIRS,n,2,292.82,0.49,N,2
41.02266,28.55573,318.95,0.35,0.57,2012-07-30,2312,N,VIIRS,n,2,292.88,1.79,N,2
41.01887,28.55807,304.18,0.42,0.61,2012-07-31,0053,N,VIIRS,n,2,289.93,1.55,N,2
41.02274,28.55512,307.16,0.63,0.72,2012-07-31,2253,N,VIIRS,n,2,290.17,1.4,N,2
41.11565,28.98533,302.91,0.51,0.5,2012-08-01,0034,N,VIIRS,n,2,290.3,0.95,N,0
41.02028,28.55439,317.61,0.49,0.49,2012-08-01,0034,N,VIIRS,n,2,291.85,2.67,N,2
41.01987,28.55494,320.86,0.46,0.39,2012-08-02,0015,N,VIIRS,n,2,291.19,2.38,N,2
41.0234,28.55616,302.27,0.46,0.39,2012-08-02,0015,N,VIIRS,n,2,290.16,0.82,N,2
41.0222,28.55601,322.1,0.39,0.36,2012-08-02,2356,N,VIIRS,n,2,294.28,1.42,N,2
41.01891,28.55515,312.11,0.39,0.36,2012-08-02,2356,N,VIIRS,n,2,292.26,1.42,N,2
41.0189,28.55545,311.13,0.52,0.41,2012-08-03,2338,N,VIIRS,n,2,291.17,1.98,N,2
41.02272,28.55617,309.81,0.52,0.41,2012-08-03,2338,N,VIIRS,n,2,291.49,1.66,N,2
41.02048,28.55737,341.59,0.39,0.36,2012-08-04,1101,N,VIIRS,n,2,306.39,4.83,D,2
41.02165,28.55754,313.93,0.59,0.53,2012-08-04,2319,N,VIIRS,n,2,292.08,3.16,N,2
41.02002,28.5569,314.93,0.59,0.53,2012-08-04,2319,N,VIIRS,n,2,291.79,2.56,N,2
41.06908,28.71628,336.11,0.45,0.39,2012-08-05,1042,N,VIIRS,l,2,309.92,2.89,D,0
41.02995,28.77623,337.91,0.45,0.39,2012-08-05,1042,N,VIIRS,n,2,306.91,3.74,D,0
41.02644,28.7774,338.8,0.45,0.39,2012-08-05,1042,N,VIIRS,n,2,307.02,3.57,D,0
41.02302,28.55639,309.39,0.52,0.67,2012-08-05,2300,N,VIIRS,n,2,292.78,1.69,N,2
41.02042,28.55428,314.2,0.59,0.53,2012-08-06,0040,N,VIIRS,n,2,293.47,2.48,N,2
40.93126,29.30545,334.51,0.45,0.47,2012-08-06,1023,N,VIIRS,n,2,302.57,1.89,D,0
41.02002,28.55359,315.39,0.53,0.42,2012-08-07,0022,N,VIIRS,n,2,295.47,2.79,N,2
40.88578,29.39955,367,0.39,0.59,2012-08-07,1004,N,VIIRS,h,2,319.55,124.17,D,0
40.88448,29.39485,335.86,0.39,0.59,2012-08-07,1004,N,VIIRS,n,2,305.1,48.93,D,0
40.88121,29.39711,367,0.39,0.59,2012-08-07,1145,N,VIIRS,h,2,300,7.53,D,0
41.01894,28.554,331.71,0.35,0.57,2012-08-07,1145,N,VIIRS,l,2,303.72,3.15,D,2
40.88696,29.40103,337.12,0.39,0.59,2012-08-07,1145,N,VIIRS,n,2,299.56,14.63,D,0
40.88676,29.39648,367,0.39,0.59,2012-08-07,1145,N,VIIRS,h,2,299.67,7.53,D,0
41.02189,28.55821,309.92,0.39,0.36,2012-08-08,0003,N,VIIRS,n,2,296.15,1.26,N,2
40.88329,29.39878,317.55,0.4,0.37,2012-08-08,0003,N,VIIRS,n,2,294.43,1.32,N,0
41.022,28.7306,345.74,0.41,0.45,2012-08-08,1126,N,VIIRS,n,2,307.16,7.58,D,0
41.01857,28.55599,331.72,0.41,0.45,2012-08-08,1126,N,VIIRS,l,2,305.29,3.75,D,2
41.05118,28.72596,331.33,0.41,0.45,2012-08-08,1126,N,VIIRS,l,2,305.73,2.47,D,0
41.02235,28.55775,315.17,0.49,0.48,2012-08-09,2325,N,VIIRS,n,2,293.72,2.47,N,2
41.02062,28.55698,319.41,0.49,0.48,2012-08-09,2325,N,VIIRS,n,2,293.9,2.92,N,2
41.01947,28.55721,311.11,0.59,0.7,2012-08-10,0105,N,VIIRS,n,2,289.6,1.68,N,2
41.02177,28.55469,331.02,0.41,0.37,2012-08-10,1048,N,VIIRS,l,2,305.39,2.23,D,2
41.02133,28.55289,305.94,0.43,0.62,2012-08-10,2306,N,VIIRS,n,2,291.96,1.1,N,2
41.02114,28.55792,308.65,0.43,0.62,2012-08-10,2306,N,VIIRS,n,2,292.09,1.1,N,2
41.02096,28.5571,314.44,0.43,0.62,2012-08-10,2306,N,VIIRS,n,2,292.44,1.6,N,2
41.01937,28.55641,319.08,0.35,0.57,2012-08-11,0046,N,VIIRS,n,2,292.91,1.99,N,2
41.02213,28.55455,310.28,0.41,0.37,2012-08-13,0009,N,VIIRS,n,2,290.9,1.13,N,2
41.02125,28.55941,309.42,0.41,0.37,2012-08-13,0009,N,VIIRS,n,2,290.61,1.13,N,2
40.98314,28.69093,302.64,0.42,0.37,2012-08-13,0009,N,VIIRS,n,2,290.3,0.41,N,0
41.02013,28.55635,329.61,0.41,0.37,2012-08-13,2350,N,VIIRS,n,2,292.16,2.83,N,2
41.02279,28.55867,308.27,0.41,0.37,2012-08-13,2350,N,VIIRS,n,2,290.02,1.1,N,2
41.02006,28.55308,315.7,0.41,0.37,2012-08-13,2350,N,VIIRS,n,2,290.14,1.1,N,2
41.01941,28.55787,306.04,0.41,0.37,2012-08-13,2350,N,VIIRS,n,2,289.75,1.1,N,2
41.01929,28.55805,332.8,0.45,0.39,2012-08-14,1113,N,VIIRS,l,2,305.21,4,D,2
40.86255,29.31154,331.3,0.48,0.4,2012-08-14,1113,N,VIIRS,l,2,305.99,1.47,D,0
41.02003,28.55739,319.23,0.41,0.45,2012-08-14,2331,N,VIIRS,n,2,291.97,2.06,N,2
41.02049,28.55262,305.82,0.41,0.45,2012-08-14,2331,N,VIIRS,n,2,290.2,1.6,N,2
41.01997,28.55433,304.52,0.7,0.75,2012-08-15,0111,N,VIIRS,n,2,286.95,1.88,N,2
41.02029,28.5576,340.33,0.39,0.36,2012-08-15,1054,N,VIIRS,n,2,308.89,3.67,D,2
41.01909,28.55359,307.48,0.35,0.57,2012-08-15,2312,N,VIIRS,n,2,290.86,1.23,N,2
41.01886,28.55776,304.53,0.35,0.57,2012-08-15,2312,N,VIIRS,n,2,290.39,1.01,N,2
41.01967,28.55725,311.83,0.42,0.61,2012-08-16,0053,N,VIIRS,n,2,290.14,1.77,N,2
41.20702,28.65939,331.53,0.52,0.41,2012-08-16,1035,N,VIIRS,n,2,301.23,1.7,D,0
41.01905,28.5571,331.02,0.53,0.42,2012-08-16,1035,N,VIIRS,n,2,300.3,4.56,D,2
41.01964,28.55657,304.94,0.63,0.72,2012-08-16,2253,N,VIIRS,n,2,291.35,1.79,N,2
41.02194,28.55658,311.59,0.49,0.49,2012-08-17,0034,N,VIIRS,n,2,292.55,1.76,N,2
41.0204,28.55524,315.01,0.49,0.49,2012-08-17,0034,N,VIIRS,n,2,292.43,2.19,N,2
41.02134,28.55852,311.33,0.46,0.39,2012-08-18,0015,N,VIIRS,n,2,293.47,1.81,N,2
41.02153,28.55483,320.82,0.39,0.36,2012-08-18,2356,N,VIIRS,n,2,292.96,1.33,N,2
41.02084,28.55938,304.07,0.39,0.36,2012-08-18,2356,N,VIIRS,n,2,291.12,1.33,N,2
40.98655,28.65502,337.31,0.52,0.42,2012-08-19,1119,N,VIIRS,n,2,301.9,4.8,D,0
40.98896,28.65594,332.03,0.52,0.42,2012-08-19,1119,N,VIIRS,n,2,301.86,3.78,D,0
41.02271,28.55264,302.4,0.52,0.41,2012-08-19,2338,N,VIIRS,n,2,290.05,1.73,N,2
41.02205,28.55874,312.77,0.52,0.41,2012-08-19,2338,N,VIIRS,n,2,291.57,2.15,N,2
41.02377,28.55648,300.98,0.59,0.53,2012-08-20,2319,N,VIIRS,n,2,289.85,1.33,N,2
41.02155,28.55697,315.24,0.59,0.53,2012-08-20,2319,N,VIIRS,n,2,290.98,2.4,N,2
41.02039,28.55464,312.45,0.5,0.66,2012-08-21,0059,N,VIIRS,n,2,288.94,1.69,N,2
41.01905,28.55748,308.58,0.5,0.66,2012-08-21,0059,N,VIIRS,n,2,288.45,1.3,N,2
41.11985,28.76087,331.47,0.45,0.39,2012-08-21,1042,N,VIIRS,l,2,306.4,2.06,D,0
41.02104,28.55572,338.14,0.46,0.39,2012-08-21,1042,N,VIIRS,n,2,306.96,4.49,D,2
41.02469,28.55553,302.24,0.52,0.67,2012-08-21,2300,N,VIIRS,n,2,291.39,0.82,N,2
41.01844,28.55516,305.45,0.52,0.67,2012-08-21,2300,N,VIIRS,n,2,290.74,0.82,N,2
41.01966,28.55787,312.5,0.59,0.53,2012-08-22,0040,N,VIIRS,n,2,292.82,2.42,N,2
41.13227,28.7831,333.9,0.48,0.48,2012-08-22,1023,N,VIIRS,l,2,304.32,2.35,D,0
41.09074,28.95278,333.58,0.66,0.73,2012-08-22,1204,N,VIIRS,n,2,296.87,3.49,D,0
41.09016,28.95122,333.99,0.66,0.73,2012-08-22,1204,N,VIIRS,n,2,297.31,6.77,D,0
41.02062,28.55351,315.46,0.53,0.42,2012-08-23,0021,N,VIIRS,n,2,294.16,2.31,N,2
41.02168,28.55531,331.01,0.42,0.61,2012-08-23,1004,N,VIIRS,n,2,305.59,2.84,D,2
41.0195,28.55649,333.7,0.35,0.57,2012-08-23,1145,N,VIIRS,l,2,305.47,3.58,D,2
40.86569,29.34486,335.75,0.39,0.59,2012-08-23,1145,N,VIIRS,n,2,303.95,2.2,D,0
41.02292,28.55756,309.56,0.39,0.36,2012-08-24,0003,N,VIIRS,n,2,294.81,0.84,N,2
41.01963,28.55661,325.74,0.39,0.36,2012-08-24,0003,N,VIIRS,n,2,295.87,2.1,N,2
41.07378,28.33063,343.18,0.4,0.44,2012-08-24,1126,N,VIIRS,n,2,310.52,4.51,D,0
41.01981,28.55307,316.53,0.45,0.39,2012-08-24,2344,N,VIIRS,n,2,294.96,2.26,N,2
41.02272,28.55912,310.18,0.45,0.39,2012-08-24,2344,N,VIIRS,n,2,295.2,1.19,N,2
41.02128,28.55511,338.88,0.41,0.37,2012-08-25,1107,N,VIIRS,l,2,312.82,4.59,D,2
41.01961,28.55194,305.79,0.49,0.48,2012-08-25,2325,N,VIIRS,n,2,294.9,1.4,N,2
41.01915,28.55767,309.18,0.49,0.48,2012-08-25,2325,N,VIIRS,n,2,295.09,1.55,N,2
41.02363,28.5583,305.88,0.49,0.48,2012-08-25,2325,N,VIIRS,n,2,295.51,0.95,N,2
40.98477,28.70023,334.3,0.41,0.37,2012-08-26,1048,N,VIIRS,l,2,309.09,1.73,D,0
41.02325,28.55629,314.7,0.43,0.62,2012-08-26,2306,N,VIIRS,n,2,295.6,1.75,N,2
41.02089,28.55823,311.69,0.35,0.57,2012-08-27,0046,N,VIIRS,n,2,294.78,1.05,N,2
41.022,28.55412,307.46,0.35,0.57,2012-08-27,0046,N,VIIRS,n,2,294.26,1.05,N,2
41.02236,28.55663,331.19,0.41,0.45,2012-08-27,1029,N,VIIRS,l,2,304.45,3.76,D,2
41.02286,28.55576,312.26,0.41,0.37,2012-08-29,0009,N,VIIRS,n,2,290.75,1.31,N,2
41.01949,28.55469,319.26,0.41,0.37,2012-08-29,0009,N,VIIRS,n,2,289.91,1.31,N,2
41.02216,28.55645,322.49,0.41,0.37,2012-08-29,2350,N,VIIRS,n,2,291.58,2.27,N,2
41.03389,28.54353,344.15,0.45,0.39,2012-08-30,1113,N,VIIRS,n,2,305.38,4.78,D,0
41.04752,28.53531,340.83,0.45,0.39,2012-08-30,1113,N,VIIRS,n,2,306.74,7.61,D,0
41.02093,28.55741,335.99,0.45,0.39,2012-08-30,1113,N,VIIRS,n,2,307.29,3.76,D,2
41.02194,28.55472,322.2,0.41,0.45,2012-08-30,2331,N,VIIRS,n,2,291.38,3.12,N,2
41.0195,28.55609,339.27,0.39,0.36,2012-08-31,1054,N,VIIRS,n,2,307.19,3.57,D,2
41.01936,28.55757,302.36,0.35,0.57,2012-08-31,2312,N,VIIRS,n,2,290.41,0.94,N,2
41.01958,28.5534,312.13,0.36,0.57,2012-08-31,2312,N,VIIRS,n,2,291.14,1.37,N,2
41.01883,28.55487,315.21,0.42,0.61,2012-09-01,0053,N,VIIRS,n,2,290.63,1.54,N,2
41.02431,28.55537,306.88,0.63,0.72,2012-09-01,2253,N,VIIRS,n,2,291.16,1.62,N,2
41.0189,28.55587,315.33,0.49,0.49,2012-09-02,0034,N,VIIRS,n,2,291.54,2.04,N,2
41.02073,28.55664,316.19,0.46,0.39,2012-09-03,0015,N,VIIRS,n,2,292.57,1.74,N,2
41.02016,28.55494,322.11,0.39,0.36,2012-09-03,2356,N,VIIRS,n,2,293.07,1.89,N,2
41.02037,28.5573,339.12,0.39,0.36,2012-09-05,1100,N,VIIRS,n,2,307.74,3.52,D,2
41.02003,28.55243,303.88,0.5,0.66,2012-09-06,0059,N,VIIRS,n,2,290.68,1.24,N,2
41.01823,28.55835,301.98,0.5,0.66,2012-09-06,0059,N,VIIRS,n,2,290.66,1.24,N,2
41.01932,28.55263,305.62,0.5,0.66,2012-09-06,0059,N,VIIRS,n,2,290.85,1.62,N,2
41.02413,28.55738,302.69,0.52,0.67,2012-09-06,2300,N,VIIRS,n,2,289.41,1.32,N,2
41.02303,28.55523,302.11,0.59,0.53,2012-09-07,0040,N,VIIRS,n,2,288.32,1.17,N,2
41.0184,28.55307,300.2,0.59,0.53,2012-09-07,0040,N,VIIRS,n,2,285.08,1.17,N,2
41.02073,28.55779,316.97,0.53,0.42,2012-09-08,0021,N,VIIRS,n,2,291.03,1.65,N,2
41.01946,28.55719,318.77,0.53,0.42,2012-09-08,0021,N,VIIRS,n,2,291.22,2.24,N,2
41.02015,28.55523,325.81,0.39,0.36,2012-09-09,0003,N,VIIRS,n,2,291.41,2.27,N,2
41.02047,28.55451,317.88,0.45,0.39,2012-09-09,2344,N,VIIRS,n,2,290.68,2.01,N,2
41.02201,28.55624,316.69,0.45,0.39,2012-09-09,2344,N,VIIRS,n,2,290.55,1.95,N,2
40.99483,28.67991,344.58,0.41,0.37,2012-09-10,1107,N,VIIRS,n,2,301.54,5.71,D,0
41.02126,28.55429,313.7,0.49,0.48,2012-09-10,2325,N,VIIRS,n,2,290.38,1.98,N,2
41.0227,28.5565,299.19,0.59,0.7,2012-09-11,0105,N,VIIRS,n,2,287.82,1.13,N,2
41.02118,28.55595,330.87,0.41,0.37,2012-09-11,1048,N,VIIRS,n,2,304.3,3.16,D,2
41.02339,28.55555,306.52,0.43,0.62,2012-09-11,2306,N,VIIRS,n,2,288.39,0.78,N,2
41.02193,28.55869,298.11,0.35,0.57,2012-09-12,0046,N,VIIRS,n,2,287.61,0.35,N,2
41.02223,28.55611,298.82,0.35,0.57,2012-09-12,0046,N,VIIRS,n,2,288.13,0.34,N,2
41.02009,28.55734,306.67,0.41,0.45,2012-09-13,0028,N,VIIRS,n,2,288.57,0.92,N,2
41.04335,28.49532,332.01,0.35,0.57,2012-09-13,1010,N,VIIRS,n,2,297.25,1.95,D,0
41.04404,28.4951,332.33,0.35,0.57,2012-09-13,1010,N,VIIRS,n,2,297.71,2.19,D,0
41.02055,28.55659,326.18,0.41,0.37,2012-09-14,0009,N,VIIRS,n,2,293,2.83,N,2
41.0241,28.50524,332.65,0.48,0.48,2012-09-14,1132,N,VIIRS,l,2,305.75,4.3,D,0
41.02026,28.55302,309.35,0.41,0.37,2012-09-14,2350,N,VIIRS,n,2,290.11,0.94,N,2
41.01961,28.55781,306.92,0.41,0.37,2012-09-14,2350,N,VIIRS,n,2,290.31,0.94,N,2
40.80064,29.37398,309.51,0.39,0.36,2012-09-14,2350,N,VIIRS,n,2,293.84,1.35,N,0
41.11912,28.67355,302.65,0.4,0.37,2012-09-14,2350,N,VIIRS,n,2,288.92,0.62,N,0
40.80396,29.3748,303.42,0.39,0.36,2012-09-14,2350,N,VIIRS,n,2,290.65,0.53,N,0
41.023,28.55861,303.03,0.41,0.37,2012-09-14,2350,N,VIIRS,n,2,290.09,0.94,N,2
41.02013,28.55548,332.67,0.39,0.36,2012-09-16,1054,N,VIIRS,n,2,304.95,2.62,D,2
41.08591,28.45736,334.52,0.39,0.36,2012-09-16,1054,N,VIIRS,n,2,301.51,2.89,D,0
41.01937,28.55332,310,0.39,0.36,2012-09-19,2356,N,VIIRS,n,2,288.14,1.12,N,2
41.02198,28.55873,306.09,0.39,0.36,2012-09-19,2356,N,VIIRS,n,2,288.64,0.9,N,2
41.14433,28.40055,340.85,0.51,0.41,2012-09-20,1119,N,VIIRS,n,2,300.23,5.46,D,0
41.02194,28.55569,311.01,0.59,0.53,2012-09-21,2318,N,VIIRS,n,2,284.09,2.19,N,2
41.0178,28.55753,303.48,0.5,0.66,2012-09-22,0059,N,VIIRS,n,2,282.07,2,N,2
41.01942,28.55629,329.34,0.46,0.39,2012-09-22,1041,N,VIIRS,n,2,299.29,3.22,D,2
41.02137,28.55734,304.46,0.52,0.67,2012-09-22,2259,N,VIIRS,n,2,285.74,1.16,N,2
41.01826,28.55539,299.62,0.52,0.67,2012-09-22,2259,N,VIIRS,n,2,285.38,1.21,N,2
41.02453,28.55576,297.59,0.52,0.67,2012-09-22,2259,N,VIIRS,n,2,285.54,1.06,N,2
41.0195,28.55635,310.87,0.59,0.53,2012-09-23,0040,N,VIIRS,n,2,286.49,1.82,N,2
41.02132,28.55778,315.35,0.53,0.42,2012-09-24,0021,N,VIIRS,n,2,288.56,2.1,N,2
41.16119,28.52493,338.36,0.42,0.61,2012-09-24,1004,N,VIIRS,n,2,303.96,2.35,D,0
41.02046,28.55793,303.69,0.39,0.36,2012-09-25,0002,N,VIIRS,n,2,289.56,0.84,N,2
41.02121,28.55335,315.27,0.39,0.36,2012-09-25,0002,N,VIIRS,n,2,289.24,1.08,N,2
41.08742,28.64974,338.11,0.41,0.45,2012-09-25,1125,N,VIIRS,n,2,305.21,2.73,D,0
41.15519,28.55177,339.11,0.41,0.45,2012-09-25,1125,N,VIIRS,n,2,305.31,3.57,D,0
41.01955,28.55713,314.33,0.45,0.39,2012-09-25,2344,N,VIIRS,n,2,290.14,1.34,N,2
41.1528,28.356,332.57,0.4,0.37,2012-09-26,1107,N,VIIRS,l,2,303.71,3.57,D,0
41.02235,28.55305,303.93,0.49,0.48,2012-09-26,2325,N,VIIRS,n,2,290.22,1.39,N,2
41.02124,28.55291,307.02,0.49,0.48,2012-09-26,2325,N,VIIRS,n,2,290.24,1.12,N,2
41.02212,28.55442,305.2,0.43,0.62,2012-09-27,2306,N,VIIRS,n,2,290.34,1.02,N,2
41.0204,28.55789,309.96,0.35,0.57,2012-09-28,0046,N,VIIRS,n,2,290.34,0.94,N,2
41.0215,28.5538,303.89,0.35,0.57,2012-09-28,0046,N,VIIRS,n,2,289.61,1.14,N,2
41.0205,28.55618,315.21,0.41,0.45,2012-09-29,0027,N,VIIRS,n,2,291.9,1.43,N,2
41.02159,28.55544,321.98,0.41,0.37,2012-09-30,2350,N,VIIRS,n,2,293.22,1.71,N,2
41.08347,28.57935,331.4,0.45,0.39,2012-10-01,1113,N,VIIRS,l,2,303.22,3.87,D,0
41.0185,28.55526,299.79,0.41,0.45,2012-10-01,2331,N,VIIRS,n,2,288.1,0.52,N,2
41.02264,28.55593,307.83,0.41,0.45,2012-10-01,2331,N,VIIRS,n,2,289.14,0.9,N,2
41.01804,28.55786,296.69,0.7,0.75,2012-10-02,0111,N,VIIRS,n,2,283.24,1.28,N,2
41.0238,28.55742,301.53,0.36,0.57,2012-10-02,2312,N,VIIRS,n,2,288.01,0.63,N,2
41.01846,28.55695,299.19,0.36,0.57,2012-10-02,2312,N,VIIRS,n,2,286.97,0.72,N,2
41.02161,28.55487,300.99,0.42,0.61,2012-10-03,0052,N,VIIRS,n,2,286.82,0.98,N,2
41.02281,28.55549,299.75,0.63,0.72,2012-10-03,2253,N,VIIRS,n,2,285.67,1.7,N,2
41.02069,28.55937,303.23,0.46,0.39,2012-10-05,0015,N,VIIRS,n,2,287.43,0.81,N,2
41.02175,28.55398,305.69,0.46,0.39,2012-10-05,0015,N,VIIRS,n,2,287.38,1.29,N,2
41.15925,28.5484,334.5,0.59,0.52,2012-10-05,1138,N,VIIRS,n,2,295.67,2.86,D,0
41.0214,28.55588,321.91,0.39,0.36,2012-10-05,2356,N,VIIRS,n,2,291.47,1.77,N,2
